epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,513.29,1.25796,1.55685,1.16341,0.97172,0.90829,0.95197,0.65402,1.06568,0.8781,1.10469,0.000666223,0.000666223,0.000666223
